Ticker,Date
TRUP,2024-05-09
TRUP,2024-05-10
TRUP,2024-05-13
TRUP,2024-05-14
TRUP,2024-05-15
TRUP,2024-05-16
TRUP,2024-09-19
TTGT,2020-03-06
TTGT,2020-03-10
TTGT,2020-03-13
TTGT,2020-03-16
TTGT,2020-03-18
TTGT,2020-03-19
TTGT,2020-08-06
TTGT,2020-11-05
TTGT,2020-12-10
TTGT,2020-12-14
TTGT,2021-02-05
TTGT,2021-02-08
TTGT,2021-08-05
TTGT,2022-02-10
TTGT,2022-11-02
TTGT,2022-11-10
TTGT,2023-02-09
TTGT,2024-01-11
TTGT,2024-01-12
TTGT,2024-09-27
TTMI,2019-10-31
TTMI,2019-12-17
TTMI,2019-12-18
TTMI,2020-01-23
TTMI,2020-03-09
TTMI,2020-03-10
TTMI,2020-03-11
TTMI,2020-03-12
TTMI,2020-03-13
TTMI,2020-03-16
TTMI,2020-03-17
TTMI,2020-03-18
TTMI,2020-03-19
TTMI,2020-03-20
TTMI,2020-03-24
TTMI,2020-04-06
TTMI,2020-05-01
TTMI,2020-08-18
TTMI,2021-09-17
TTMI,2021-09-20
TTMI,2021-09-21
TTMI,2021-09-22
TTMI,2021-09-23
TTMI,2022-01-31
TTMI,2022-02-10
TTMI,2022-08-04
TTMI,2022-11-03
TTMI,2023-02-09
TTMI,2023-09-15
TTMI,2023-11-01
TTMI,2024-05-02
TTMI,2024-09-10
TWI,2019-09-30
TWI,2019-10-01
TWI,2019-10-02
TWI,2019-10-03
TWI,2019-10-04
TWI,2019-10-07
TWI,2019-10-08
TWI,2019-10-11
TWI,2020-02-25
TWI,2020-02-26
TWI,2020-02-27
TWI,2020-02-28
TWI,2020-03-02
TWI,2020-03-03
TWI,2020-03-04
TWI,2020-03-05
TWI,2020-03-06
TWI,2020-03-09
TWI,2020-03-10
TWI,2020-03-12
TWI,2020-03-16
TWI,2020-03-18
TWI,2020-03-19
TWI,2020-03-20
TWI,2020-03-27
TWI,2020-04-20
TWI,2020-04-28
TWI,2020-04-29
TWI,2020-05-27
TWI,2020-05-28
TWI,2020-05-29
TWI,2020-06-01
TWI,2020-06-02
TWI,2020-06-03
TWI,2020-06-04
TWI,2020-06-05
TWI,2020-06-08
TWI,2020-06-09
TWI,2020-06-10
TWI,2020-06-11
TWI,2020-06-17
TWI,2020-06-26
TWI,2020-06-29
TWI,2020-07-15
TWI,2020-08-17
TWI,2020-09-09
TWI,2020-09-14
TWI,2020-10-29
TWI,2020-10-30
TWI,2020-11-03
TWI,2020-11-05
TWI,2020-11-06
TWI,2020-11-09
TWI,2020-11-10
TWI,2020-11-11
TWI,2020-12-02
TWI,2020-12-03
TWI,2020-12-04
TWI,2020-12-07
TWI,2020-12-14
TWI,2021-01-06
TWI,2021-01-21
TWI,2021-03-16
TWI,2021-06-25
TWI,2021-12-22
TWI,2022-03-07
TWI,2022-05-03
TWI,2022-05-13
TWI,2022-06-10
TWI,2022-06-13
TWI,2022-06-14
TWI,2022-06-23
TWI,2022-06-24
TWI,2022-08-02
TWI,2022-12-16
TWI,2023-02-28
TWI,2024-05-06
TWI,2024-06-21
TWI,2024-06-28
TWI,2024-09-20
TWO,2020-02-28
TWO,2020-03-05
TWO,2020-03-06
TWO,2020-03-09
TWO,2020-03-10
TWO,2020-03-11
TWO,2020-03-12
TWO,2020-03-13
TWO,2020-03-16
TWO,2020-03-17
TWO,2020-03-18
TWO,2020-03-19
TWO,2020-03-20
TWO,2020-03-23
TWO,2020-03-24
TWO,2020-03-25
TWO,2020-03-26
TWO,2020-03-27
TWO,2020-03-30
TWO,2020-03-31
TWO,2020-04-01
TWO,2020-04-02
TWO,2020-04-03
TWO,2020-04-06
TWO,2020-04-07
TWO,2020-04-08
TWO,2020-04-09
TWO,2020-04-13
TWO,2020-04-14
TWO,2020-04-15
TWO,2020-04-16
TWO,2020-04-17
TWO,2020-04-21
TWO,2020-04-28
TWO,2020-05-14
TWO,2020-06-01
TWO,2020-06-03
TWO,2020-06-04
TWO,2020-06-05
TWO,2020-06-08
TWO,2020-06-09
TWO,2020-06-10
TWO,2020-06-11
TWO,2020-06-19
TWO,2020-06-26
TWO,2021-05-06
TWO,2021-06-17
TWO,2021-06-18
TWO,2021-06-21
TWO,2021-07-13
TWO,2021-07-14
TWO,2021-07-15
TWO,2021-10-26
TWO,2021-12-17
TWO,2022-09-23
TWO,2022-09-26
TWO,2022-09-27
TWO,2022-09-28
TWO,2022-09-29
TWO,2022-09-30
TWO,2022-10-03
TWO,2022-10-04
TWO,2022-10-11
TWO,2023-02-03
TWO,2023-02-06
TWO,2023-05-02
TWO,2023-10-25
TWO,2023-10-26
TWO,2023-10-30
TWO,2023-10-31
TWO,2023-12-13
TWO,2023-12-15
TWO,2023-12-21
TWO,2024-01-30
UCBI,2020-03-02
UCBI,2020-03-04
UCBI,2020-03-05
UCBI,2020-03-06
UCBI,2020-03-09
UCBI,2020-03-10
UCBI,2020-03-11
UCBI,2020-03-12
UCBI,2020-03-13
UCBI,2020-03-16
UCBI,2020-03-17
UCBI,2020-03-18
UCBI,2020-03-20
UCBI,2020-03-23
UCBI,2020-03-24
UCBI,2020-11-09
UCBI,2021-12-31
UCBI,2023-12-15
UCTT,2019-10-09
UCTT,2019-10-11
UCTT,2019-10-14
UCTT,2019-10-15
UCTT,2019-10-24
UCTT,2019-10-31
UCTT,2020-01-14
UCTT,2020-03-04
UCTT,2020-03-09
UCTT,2020-03-11
UCTT,2020-03-12
UCTT,2020-03-13
UCTT,2020-03-16
UCTT,2020-03-17
UCTT,2020-03-18
UCTT,2020-03-20
UCTT,2020-03-23
UCTT,2020-03-24
UCTT,2020-03-25
UCTT,2020-03-26
UCTT,2020-03-27
UCTT,2020-04-06
UCTT,2020-04-20
UCTT,2020-04-29
UCTT,2020-05-01
UCTT,2020-06-11
UCTT,2020-07-29
UCTT,2020-07-30
UCTT,2020-09-08
UCTT,2021-04-01
UCTT,2021-04-06
UCTT,2021-08-03
UCTT,2021-10-28
UCTT,2024-09-19
UCTT,2024-09-25
UCTT,2024-09-26
UE,2020-03-02
UE,2020-03-03
UE,2020-03-05
UE,2020-03-06
UE,2020-03-09
UE,2020-03-10
UE,2020-03-11
UE,2020-03-12
UE,2020-03-13
UE,2020-03-16
UE,2020-03-17
UE,2020-03-18
UE,2020-03-19
UE,2020-03-20
UE,2020-03-23
UE,2020-03-24
UE,2020-03-25
UE,2020-03-26
UE,2020-03-27
UE,2020-03-31
UE,2020-04-06
UE,2020-04-07
UE,2020-04-27
UE,2020-04-28
UE,2020-05-06
UE,2020-05-18
UE,2020-06-19
UE,2020-10-27
UE,2020-10-28
UE,2020-10-30
UE,2020-11-02
UE,2020-11-03
UE,2020-11-04
UE,2020-11-05
UE,2020-11-06
UE,2020-11-09
UE,2020-11-25
UE,2022-02-16
UE,2022-02-17
UFCS,2020-03-02
UFCS,2020-03-04
UFCS,2020-03-05
UFCS,2020-03-06
UFCS,2020-03-09
UFCS,2020-03-10
UFCS,2020-03-11
UFCS,2020-03-12
UFCS,2020-03-13
UFCS,2020-03-16
UFCS,2020-03-17
UFCS,2020-03-18
UFCS,2020-03-24
UFCS,2020-11-04
UFCS,2020-11-09
UFCS,2022-02-15
UFCS,2022-06-27
UFCS,2022-08-04
UFCS,2022-08-05
UFCS,2022-10-28
UFCS,2023-05-09
UFCS,2023-08-01
UFCS,2024-02-14
UFPT,2020-03-09
UFPT,2020-03-11
UFPT,2020-03-12
UFPT,2020-03-13
UFPT,2020-03-16
UFPT,2020-03-17
UFPT,2020-03-18
UFPT,2020-03-19
UFPT,2021-01-06
UFPT,2022-11-02
UFPT,2023-03-06
UFPT,2023-11-01
UFPT,2024-05-01
UFPT,2024-09-19
UHT,2020-03-03
UHT,2020-03-04
UHT,2020-03-05
UHT,2020-03-06
UHT,2020-03-09
UHT,2020-03-10
UHT,2020-03-11
UHT,2020-03-12
UHT,2020-03-13
UHT,2020-03-16
UHT,2020-03-17
UHT,2020-03-18
UHT,2020-03-19
UHT,2020-03-20
UHT,2020-03-23
UHT,2020-03-24
UHT,2020-03-25
UHT,2020-03-26
UHT,2020-04-01
UNF,2020-03-13
UNF,2020-03-16
UNF,2020-03-18
UNF,2020-03-19
UNF,2020-03-24
UNF,2023-03-29
UNF,2024-06-26
UNFI,2019-09-30
UNFI,2019-10-01
UNFI,2019-10-02
UNFI,2019-10-03
UNFI,2019-10-04
UNFI,2019-10-07
UNFI,2019-10-08
UNFI,2019-10-09
UNFI,2019-10-10
UNFI,2019-10-18
UNFI,2019-10-21
UNFI,2019-10-22
UNFI,2019-12-03
UNFI,2019-12-04
UNFI,2019-12-05
UNFI,2019-12-06
UNFI,2019-12-09
UNFI,2019-12-10
UNFI,2019-12-11
UNFI,2020-01-17
UNFI,2020-02-26
UNFI,2020-02-27
UNFI,2020-02-28
UNFI,2020-03-02
UNFI,2020-03-03
UNFI,2020-03-04
UNFI,2020-03-05
UNFI,2020-03-06
UNFI,2020-03-09
UNFI,2020-03-10
UNFI,2020-03-11
UNFI,2020-03-12
UNFI,2020-03-13
UNFI,2020-03-16
UNFI,2020-03-17
UNFI,2020-03-18
UNFI,2020-03-19
UNFI,2020-03-20
UNFI,2020-03-23
UNFI,2020-03-24
UNFI,2020-03-25
UNFI,2020-03-26
UNFI,2020-03-27
UNFI,2020-04-07
UNFI,2020-04-29
UNFI,2020-04-30
UNFI,2020-05-01
UNFI,2020-05-04
UNFI,2020-05-05
UNFI,2020-05-06
UNFI,2020-05-07
UNFI,2020-05-08
UNFI,2020-05-11
UNFI,2020-05-12
UNFI,2020-05-13
UNFI,2020-05-14
UNFI,2020-05-28
UNFI,2020-05-29
UNFI,2020-06-01
UNFI,2020-06-02
UNFI,2020-06-03
UNFI,2020-06-04
UNFI,2020-06-05
UNFI,2020-06-08
UNFI,2020-06-09
UNFI,2020-06-10
UNFI,2020-06-11
UNFI,2020-09-28
UNFI,2020-09-29
UNFI,2020-09-30
UNFI,2020-10-01
UNFI,2020-12-09
UNFI,2020-12-11
UNFI,2020-12-16
UNFI,2021-01-07
UNFI,2021-01-14
UNFI,2021-01-15
UNFI,2021-01-19
UNFI,2021-01-20
UNFI,2021-01-21
UNFI,2021-01-22
UNFI,2021-01-25
UNFI,2021-01-26
UNFI,2021-01-27
UNFI,2021-01-28
UNFI,2021-03-04
UNFI,2021-03-05
UNFI,2021-03-08
UNFI,2021-03-09
UNFI,2021-03-10
UNFI,2021-03-11
UNFI,2021-03-12
UNFI,2021-03-15
UNFI,2021-06-02
UNFI,2021-06-09
UNFI,2021-09-28
UNFI,2021-09-29
UNFI,2021-09-30
UNFI,2021-12-08
UNFI,2022-09-29
UNFI,2022-12-07
UNFI,2023-03-08
UNFI,2023-03-13
UNFI,2023-03-17
UNFI,2023-03-27
UNFI,2023-06-07
UNFI,2023-06-16
UNFI,2023-09-15
UNFI,2023-09-22
UNFI,2023-09-26
UNFI,2023-09-27
UNFI,2023-12-15
UNFI,2024-03-06
UNFI,2024-05-22
UNFI,2024-06-05
UNFI,2024-06-06
UNFI,2024-09-20
UNIT,2019-10-01
UNIT,2019-10-14
UNIT,2019-10-15
UNIT,2019-11-07
UNIT,2019-11-08
UNIT,2019-11-11
UNIT,2019-11-12
UNIT,2019-11-13
UNIT,2019-11-14
UNIT,2019-11-15
UNIT,2019-11-18
UNIT,2019-11-20
UNIT,2019-12-18
UNIT,2019-12-19
UNIT,2019-12-20
UNIT,2019-12-23
UNIT,2019-12-30
UNIT,2020-01-23
UNIT,2020-01-27
UNIT,2020-02-05
UNIT,2020-02-11
UNIT,2020-02-12
UNIT,2020-02-13
UNIT,2020-02-14
UNIT,2020-02-18
UNIT,2020-02-19
UNIT,2020-02-20
UNIT,2020-02-21
UNIT,2020-02-24
UNIT,2020-02-25
UNIT,2020-02-26
UNIT,2020-02-27
UNIT,2020-02-28
UNIT,2020-03-02
UNIT,2020-03-03
UNIT,2020-03-04
UNIT,2020-03-05
UNIT,2020-03-06
UNIT,2020-03-09
UNIT,2020-03-10
UNIT,2020-03-11
UNIT,2020-03-12
UNIT,2020-03-13
UNIT,2020-03-16
UNIT,2020-03-17
UNIT,2020-03-18
UNIT,2020-03-19
UNIT,2020-03-20
UNIT,2020-03-23
UNIT,2020-03-24
UNIT,2020-03-25
UNIT,2020-03-26
UNIT,2020-03-27
UNIT,2020-03-30
UNIT,2020-04-07
UNIT,2020-04-08
UNIT,2020-04-09
UNIT,2020-04-13
UNIT,2020-04-16
UNIT,2020-04-17
UNIT,2020-04-21
UNIT,2020-04-29
UNIT,2020-05-01
UNIT,2020-05-08
UNIT,2020-05-11
UNIT,2020-05-12
UNIT,2020-06-10
UNIT,2020-06-11
UNIT,2020-06-19
UNIT,2020-07-21
UNIT,2020-09-18
UNIT,2020-09-30
UNIT,2020-10-02
UNIT,2020-10-07
UNIT,2020-12-14
UNIT,2020-12-16
UNIT,2020-12-17
UNIT,2020-12-18
UNIT,2021-01-06
UNIT,2021-01-14
UNIT,2021-01-20
UNIT,2021-02-26
UNIT,2021-03-04
UNIT,2021-04-28
UNIT,2021-06-25
UNIT,2021-08-06
UNIT,2021-08-09
UNIT,2021-10-20
UNIT,2021-10-21
UNIT,2021-12-17
UNIT,2022-02-25
UNIT,2022-05-09
UNIT,2022-05-13
UNIT,2022-06-24
UNIT,2022-09-23
UNIT,2022-09-26
UNIT,2022-09-27
UNIT,2022-09-28
UNIT,2022-09-29
UNIT,2022-09-30
UNIT,2022-10-13
UNIT,2022-10-25
UNIT,2022-10-28
UNIT,2022-10-31
UNIT,2022-11-10
UNIT,2022-12-07
UNIT,2022-12-08
UNIT,2022-12-09
UNIT,2022-12-13
UNIT,2022-12-14
UNIT,2022-12-16
UNIT,2022-12-19
UNIT,2022-12-20
UNIT,2023-02-02
UNIT,2023-02-03
UNIT,2023-02-27
UNIT,2023-02-28
UNIT,2023-03-01
UNIT,2023-03-02
UNIT,2023-03-03
UNIT,2023-03-06
UNIT,2023-03-07
UNIT,2023-03-08
UNIT,2023-03-09
UNIT,2023-03-10
UNIT,2023-03-13
UNIT,2023-03-14
UNIT,2023-03-15
UNIT,2023-03-16
UNIT,2023-03-17
UNIT,2023-03-20
UNIT,2023-03-21
UNIT,2023-03-22
UNIT,2023-03-24
UNIT,2023-03-27
UNIT,2023-03-31
UNIT,2023-04-11
UNIT,2023-04-14
UNIT,2023-04-17
UNIT,2023-04-18
UNIT,2023-04-25
UNIT,2023-04-27
UNIT,2023-04-28
UNIT,2023-05-03
UNIT,2023-05-04
UNIT,2023-05-05
UNIT,2023-05-09
UNIT,2023-05-16
UNIT,2023-05-17
UNIT,2023-05-24
UNIT,2023-06-06
UNIT,2023-06-07
UNIT,2023-06-08
UNIT,2023-06-09
UNIT,2023-06-12
UNIT,2023-06-13
UNIT,2023-06-14
UNIT,2023-06-15
UNIT,2023-06-16
UNIT,2023-06-26
UNIT,2023-07-05
UNIT,2023-07-10
UNIT,2023-07-12
UNIT,2023-07-13
UNIT,2023-07-14
UNIT,2023-07-17
UNIT,2023-07-18
UNIT,2023-07-19
UNIT,2023-08-03
UNIT,2023-09-07
UNIT,2023-09-14
UNIT,2023-09-15
UNIT,2023-10-31
UNIT,2023-11-02
UNIT,2023-11-03
UNIT,2023-11-07
UNIT,2023-11-14
UNIT,2023-12-13
UNIT,2023-12-15
UNIT,2024-02-20
UNIT,2024-02-28
UNIT,2024-02-29
UNIT,2024-03-01
UNIT,2024-04-23
UNIT,2024-04-24
UNIT,2024-04-25
UNIT,2024-04-26
UNIT,2024-04-29
UNIT,2024-04-30
UNIT,2024-05-01
UNIT,2024-05-02
UNIT,2024-05-03
UNIT,2024-05-06
UNIT,2024-05-07
UNIT,2024-05-08
UNIT,2024-05-09
UNIT,2024-05-23
UNIT,2024-05-28
UNIT,2024-05-29
UNIT,2024-05-30
UNIT,2024-06-05
UNIT,2024-06-13
UNIT,2024-06-14
UNIT,2024-06-17
UNIT,2024-06-18
UNIT,2024-06-20
UNIT,2024-06-21
UNIT,2024-06-24
UNIT,2024-06-27
UNIT,2024-06-28
UNIT,2024-07-08
UNIT,2024-07-11
UNIT,2024-07-15
UNIT,2024-07-16
UNIT,2024-07-18
UNIT,2024-07-30
UNIT,2024-07-31
UNIT,2024-08-01
UNIT,2024-08-02
UNIT,2024-08-05
UNIT,2024-08-06
UNIT,2024-08-07
UNIT,2024-08-08
UNIT,2024-08-09
UNIT,2024-08-12
UNIT,2024-08-13
UNIT,2024-08-14
UNIT,2024-08-19
UNIT,2024-09-04
UNIT,2024-09-05
UNIT,2024-09-13
UNIT,2024-09-17
UNIT,2024-09-20
UNIT,2024-09-23
UNIT,2024-09-27
UPBD,2019-10-11
UPBD,2019-10-16
UPBD,2020-03-02
UPBD,2020-03-03
UPBD,2020-03-09
UPBD,2020-03-10
UPBD,2020-03-11
UPBD,2020-03-12
UPBD,2020-03-13
UPBD,2020-03-16
UPBD,2020-03-17
UPBD,2020-03-18
UPBD,2020-03-19
UPBD,2020-03-20
UPBD,2020-03-23
UPBD,2020-03-24
UPBD,2020-04-01
UPBD,2020-04-06
UPBD,2020-04-07
UPBD,2020-04-08
UPBD,2020-04-29
UPBD,2020-05-07
UPBD,2020-05-08
UPBD,2021-01-06
UPBD,2021-06-18
UPBD,2021-11-04
UPBD,2022-02-24
UPBD,2022-05-18
UPBD,2022-05-25
UPBD,2022-06-16
UPBD,2022-06-24
UPBD,2022-08-04
UPBD,2022-09-30
UPBD,2022-10-03
UPBD,2022-10-04
UPBD,2023-05-04
UPBD,2024-09-20
URBN,2019-09-30
URBN,2019-10-01
URBN,2019-10-02
URBN,2019-10-03
URBN,2019-10-04
URBN,2019-10-07
URBN,2019-10-08
URBN,2019-10-11
URBN,2019-10-14
URBN,2019-11-18
URBN,2019-11-19
URBN,2019-11-20
URBN,2019-11-21
URBN,2020-01-10
URBN,2020-03-02
URBN,2020-03-03
URBN,2020-03-04
URBN,2020-03-05
URBN,2020-03-06
URBN,2020-03-09
URBN,2020-03-10
URBN,2020-03-11
URBN,2020-03-12
URBN,2020-03-13
URBN,2020-03-16
URBN,2020-03-17
URBN,2020-03-18
URBN,2020-03-19
URBN,2020-03-20
URBN,2020-03-23
URBN,2020-03-24
URBN,2020-03-25
URBN,2020-03-26
URBN,2020-03-27
URBN,2020-03-30
URBN,2020-03-31
URBN,2020-04-01
URBN,2020-04-02
URBN,2020-04-03
URBN,2020-04-06
URBN,2020-04-07
URBN,2020-04-08
URBN,2020-04-17
URBN,2020-05-15
URBN,2020-05-18
URBN,2020-05-19
URBN,2020-05-20
URBN,2020-05-21
URBN,2020-05-28
URBN,2020-06-03
URBN,2020-06-09
URBN,2020-06-26
URBN,2020-07-06
URBN,2020-07-20
URBN,2020-07-29
URBN,2020-08-14
URBN,2020-08-17
URBN,2020-08-18
URBN,2020-08-19
URBN,2020-08-24
URBN,2020-08-25
URBN,2020-08-26
URBN,2020-08-27
URBN,2020-09-10
URBN,2020-11-09
URBN,2020-11-20
URBN,2020-11-23
URBN,2020-11-24
URBN,2021-01-06
URBN,2021-01-07
URBN,2021-01-13
URBN,2021-04-16
URBN,2021-05-26
URBN,2021-06-25
URBN,2021-08-24
URBN,2021-08-25
URBN,2021-08-26
URBN,2021-11-22
URBN,2021-11-23
URBN,2022-01-24
URBN,2022-03-02
URBN,2022-04-22
URBN,2022-05-12
URBN,2022-05-16
URBN,2022-05-17
URBN,2022-05-18
URBN,2022-05-20
URBN,2022-05-23
URBN,2022-05-24
URBN,2022-05-25
URBN,2022-05-27
URBN,2022-06-17
URBN,2022-08-08
URBN,2022-08-16
URBN,2022-08-24
URBN,2022-11-22
URBN,2023-01-10
URBN,2023-05-18
URBN,2023-05-24
URBN,2023-06-07
URBN,2023-08-22
URBN,2023-09-15
URBN,2023-11-21
URBN,2023-11-22
URBN,2023-12-15
URBN,2024-01-09
URBN,2024-02-27
URBN,2024-02-28
URBN,2024-05-21
URBN,2024-05-22
URBN,2024-07-11
URBN,2024-08-21
URBN,2024-08-22
URBN,2024-09-24
URBN,2024-09-25
USNA,2020-01-31
USNA,2020-02-05
USNA,2020-03-12
USNA,2020-03-16
USNA,2020-03-19
USNA,2020-04-22
USNA,2021-02-10
USNA,2023-10-25
USPH,2019-11-07
USPH,2020-02-27
USPH,2020-03-04
USPH,2020-03-05
USPH,2020-03-09
USPH,2020-03-10
USPH,2020-03-11
USPH,2020-03-12
USPH,2020-03-13
USPH,2020-03-16
USPH,2020-03-17
USPH,2020-03-18
USPH,2020-03-19
USPH,2020-03-24
USPH,2020-03-26
USPH,2020-04-01
USPH,2020-04-06
USPH,2020-11-02
USPH,2020-11-05
USPH,2020-11-09
USPH,2021-02-25
USPH,2021-07-27
USPH,2022-08-02
USPH,2022-08-04
UTL,2020-03-12
UTL,2020-03-13
UTL,2020-03-16
UTL,2020-03-17
UTL,2020-03-20
UTL,2020-03-24
UTL,2021-04-28
UTL,2021-04-30
UVV,2020-03-12
UVV,2023-12-15
UVV,2024-05-23
VBTX,2020-03-05
VBTX,2020-03-06
VBTX,2020-03-09
VBTX,2020-03-10
VBTX,2020-03-11
VBTX,2020-03-12
VBTX,2020-03-13
VBTX,2020-03-16
VBTX,2020-03-17
VBTX,2020-03-18
VBTX,2020-03-19
VBTX,2020-03-24
VBTX,2023-03-10
VBTX,2023-03-13
VBTX,2023-03-14
VBTX,2023-03-17
VBTX,2023-03-21
VCEL,2019-10-01
VCEL,2019-11-05
VCEL,2020-02-25
VCEL,2020-03-06
VCEL,2020-03-09
VCEL,2020-03-10
VCEL,2020-03-11
VCEL,2020-03-12
VCEL,2020-03-13
VCEL,2020-03-16
VCEL,2020-03-17
VCEL,2020-03-18
VCEL,2020-03-19
VCEL,2020-03-20
VCEL,2020-03-23
VCEL,2020-03-24
VCEL,2020-03-25
VCEL,2020-03-26
VCEL,2020-04-17
VCEL,2021-01-07
VCEL,2021-01-26
VCEL,2021-03-18
VCEL,2021-03-19
VCEL,2021-06-25
VCEL,2021-06-29
VCEL,2021-12-17
VCEL,2022-02-24
VCEL,2022-10-28
VCEL,2022-10-31
VCEL,2022-11-01
VCEL,2022-11-02
VCEL,2022-11-03
VCEL,2022-11-04
VCEL,2022-11-09
VCEL,2022-11-10
VCEL,2023-01-10
VECO,2019-11-05
VECO,2020-03-03
VECO,2020-03-09
VECO,2020-03-10
VECO,2020-03-11
VECO,2020-03-12
VECO,2020-03-13
VECO,2020-03-16
VECO,2020-03-17
VECO,2020-03-18
VECO,2020-03-19
VECO,2020-03-20
VECO,2020-03-23
VECO,2020-03-24
VECO,2020-03-26
VECO,2020-03-27
VECO,2020-04-01
VECO,2020-04-06
VECO,2020-04-29
VECO,2020-04-30
VECO,2020-05-04
VECO,2020-05-07
VECO,2020-05-08
VECO,2020-05-13
VECO,2020-11-05
VECO,2020-12-28
VECO,2020-12-30
VECO,2022-01-03
VECO,2022-05-10
VECO,2023-05-17
VECO,2024-09-19
VECO,2024-09-26
VFC,2019-10-02
VFC,2019-10-25
VFC,2019-12-20
VFC,2020-01-23
VFC,2020-01-24
VFC,2020-01-27
VFC,2020-01-28
VFC,2020-01-29
VFC,2020-02-25
VFC,2020-02-26
VFC,2020-02-27
VFC,2020-02-28
VFC,2020-03-02
VFC,2020-03-03
VFC,2020-03-04
VFC,2020-03-05
VFC,2020-03-06
VFC,2020-03-09
VFC,2020-03-10
VFC,2020-03-11
VFC,2020-03-12
VFC,2020-03-13
VFC,2020-03-16
VFC,2020-03-17
VFC,2020-03-18
VFC,2020-03-19
VFC,2020-03-20
VFC,2020-03-23
VFC,2020-03-24
VFC,2020-03-25
VFC,2020-03-26
VFC,2020-03-30
VFC,2020-03-31
VFC,2020-04-01
VFC,2020-04-06
VFC,2020-05-14
VFC,2020-05-15
VFC,2020-06-02
VFC,2020-06-03
VFC,2020-06-19
VFC,2020-06-26
VFC,2020-11-09
VFC,2021-01-27
VFC,2021-03-19
VFC,2021-05-21
VFC,2021-05-24
VFC,2021-06-25
VFC,2021-07-30
VFC,2021-09-07
VFC,2021-09-21
VFC,2021-10-12
VFC,2021-10-22
VFC,2022-01-20
VFC,2022-01-21
VFC,2022-01-28
VFC,2022-01-31
VFC,2022-03-01
VFC,2022-03-07
VFC,2022-03-08
VFC,2022-03-09
VFC,2022-05-09
VFC,2022-05-12
VFC,2022-05-20
VFC,2022-06-17
VFC,2022-06-24
VFC,2022-07-21
VFC,2022-07-29
VFC,2022-09-16
VFC,2022-09-20
VFC,2022-09-22
VFC,2022-09-26
VFC,2022-09-28
VFC,2022-09-29
VFC,2022-09-30
VFC,2022-10-03
VFC,2022-10-04
VFC,2022-10-05
VFC,2022-10-06
VFC,2022-10-07
VFC,2022-10-10
VFC,2022-10-11
VFC,2022-10-12
VFC,2022-10-13
VFC,2022-10-14
VFC,2022-10-17
VFC,2022-10-18
VFC,2022-10-20
VFC,2022-10-21
VFC,2022-10-24
VFC,2022-10-25
VFC,2022-10-26
VFC,2022-10-27
VFC,2022-10-28
VFC,2022-10-31
VFC,2022-11-01
VFC,2022-11-02
VFC,2022-11-03
VFC,2022-11-04
VFC,2022-11-07
VFC,2022-11-08
VFC,2022-11-09
VFC,2022-11-10
VFC,2022-11-11
VFC,2022-11-14
VFC,2022-11-21
VFC,2022-11-22
VFC,2022-11-28
VFC,2022-11-29
VFC,2022-11-30
VFC,2022-12-01
VFC,2022-12-05
VFC,2022-12-06
VFC,2022-12-12
VFC,2022-12-13
VFC,2022-12-14
VFC,2022-12-15
VFC,2022-12-16
VFC,2022-12-20
VFC,2022-12-21
VFC,2022-12-22
VFC,2022-12-27
VFC,2022-12-28
VFC,2022-12-29
VFC,2023-01-04
VFC,2023-01-19
VFC,2023-01-31
VFC,2023-02-01
VFC,2023-02-02
VFC,2023-02-06
VFC,2023-02-07
VFC,2023-02-08
VFC,2023-02-09
VFC,2023-02-10
VFC,2023-02-13
VFC,2023-02-14
VFC,2023-02-21
VFC,2023-02-22
VFC,2023-02-23
VFC,2023-02-24
VFC,2023-02-27
VFC,2023-02-28
VFC,2023-03-01
VFC,2023-03-02
VFC,2023-03-03
VFC,2023-03-06
VFC,2023-03-09
VFC,2023-03-10
VFC,2023-03-13
VFC,2023-03-14
VFC,2023-03-15
VFC,2023-03-16
VFC,2023-03-17
VFC,2023-03-20
VFC,2023-03-22
VFC,2023-03-23
VFC,2023-03-24
VFC,2023-03-27
VFC,2023-03-29
VFC,2023-03-30
VFC,2023-03-31
VFC,2023-04-10
VFC,2023-04-14
VFC,2023-04-18
VFC,2023-05-02
VFC,2023-05-04
VFC,2023-05-05
VFC,2023-05-10
VFC,2023-05-16
VFC,2023-05-19
VFC,2023-05-22
VFC,2023-05-23
VFC,2023-05-24
VFC,2023-05-25
VFC,2023-05-26
VFC,2023-05-30
VFC,2023-05-31
VFC,2023-06-01
VFC,2023-06-02
VFC,2023-06-06
VFC,2023-06-07
VFC,2023-06-08
VFC,2023-06-16
VFC,2023-06-20
VFC,2023-06-21
VFC,2023-06-23
VFC,2023-07-19
VFC,2023-07-21
VFC,2023-07-25
VFC,2023-08-01
VFC,2023-08-02
VFC,2023-08-03
VFC,2023-08-10
VFC,2023-08-11
VFC,2023-08-16
VFC,2023-08-21
VFC,2023-08-22
VFC,2023-08-24
VFC,2023-08-25
VFC,2023-08-31
VFC,2023-09-01
VFC,2023-09-05
VFC,2023-09-11
VFC,2023-09-12
VFC,2023-09-13
VFC,2023-09-14
VFC,2023-09-15
VFC,2023-09-18
VFC,2023-09-19
VFC,2023-09-20
VFC,2023-09-21
VFC,2023-09-22
VFC,2023-09-26
VFC,2023-09-27
VFC,2023-09-28
VFC,2023-09-29
VFC,2023-10-02
VFC,2023-10-03
VFC,2023-10-04
VFC,2023-10-05
VFC,2023-10-06
